Date,Open,High,Low,Close,Volume
2020-12-03,317.4064307391486,318.7152412244332,313.6605619118052,314.9242248535156,119037
2020-12-04,315.1047769282464,317.722370494183,313.3446561870232,313.97650146484375,126982
2020-12-07,317.72233884279046,368.26907456777985,315.9622182769099,343.762939453125,1132733
2020-12-08,346.9672572273211,347.86987757783226,324.94332618400693,326.3423767089844,378460
2020-12-09,330.17847572343294,341.19045376812517,322.4610836208008,323.67962646484375,478312
2020-12-10,325.21412510919924,332.8412786484072,319.3019723983025,325.5751953125,291865
2020-12-11,327.6511216316531,331.4421373630592,319.708075155865,320.3850402832031,217875
2020-12-14,327.5158261290474,328.46356655527046,319.9789400847481,321.37799072265625,164219
2020-12-15,318.8054792235087,329.32099949178837,318.71521169051135,323.58935546875,184641
2020-12-16,324.04073768464,328.32818477099664,322.23549680617407,325.34954833984375,213563
2020-12-17,322.2354154089667,327.65113667634427,322.2354154089667,322.8221130371094,75165
2020-12-18,323.31861590196905,326.65829462315565,309.64389575258883,314.11187744140625,424373
2020-12-21,314.1118730395728,315.8719936912987,285.8598678908223,301.97161865234375,498025
2020-12-22,301.9716315821648,307.613008853882,284.370534494407,294.1639709472656,348717
2020-12-23,294.2542374671032,307.7935428720313,294.2542374671032,305.2210693359375,137526
2020-12-24,305.53693498879517,310.50134604474306,302.3777643168283,304.8148498535156,231309
2020-12-28,305.4467189722454,309.46339052230434,301.92650513897524,304.04766845703125,146899
2020-12-29,305.08567634371786,308.5607701780922,302.37781531108135,304.04766845703125,223265
2020-12-30,309.55368280124094,310.50142322007963,297.41342718318674,299.98590087890625,351295
2020-12-31,301.47516678820733,306.4395782173545,299.1734961439165,305.1307678222656,164791
2021-01-01,305.0856694109976,307.97406546515583,302.1070333610982,303.86712646484375,125610
2021-01-04,308.69613090183424,321.9646598273321,304.1379095778841,311.40399169921875,644292
2021-01-05,311.3588509188896,322.8672585395081,306.25902472096976,319.8434753417969,843235
2021-01-06,320.881504644949,325.84591610921683,314.7436978528953,318.579833984375,344067
2021-01-07,320.520454719459,333.9694908696475,317.9931015043265,326.0715637207031,372362
2021-01-08,329.4564534281636,339.2047429496402,326.74859216711025,328.5538330078125,404986
2021-01-11,329.90772740811997,333.60847623430396,318.35419831474104,322.1000671386719,215776
2021-01-12,321.3328688029987,331.26169340084414,321.3328688029987,325.6654357910156,143789
2021-01-13,327.651205068158,331.1262991159174,313.2092786739692,314.833984375,256008
2021-01-14,315.01445725775636,324.9432796928146,315.01445725775636,321.0168762207031,461488
2021-01-15,321.33284169524575,323.81504763530734,314.1118789605211,315.1047668457031,95157
2021-01-18,317.5417965995794,318.6249519304044,312.08095504231534,312.3066101074219,98225
2021-01-19,314.4278301013491,320.43025040972555,314.4278301013491,319.3922424316406,90823
2021-01-20,317.2710429109553,323.81504023984417,317.2710429109553,322.1000671386719,83613
2021-01-21,324.04071315673787,333.9695372367493,321.87442977571106,324.6274108886719,241273
2021-01-22,326.6131563059038,334.42081627800104,323.6796403736406,329.90771484375,249783
2021-01-25,332.88635703576,333.7889773395942,316.81972664582446,330.5846862792969,87582
2021-01-27,330.5395724765591,333.96951867709043,321.1071791064187,331.26165771484375,144752
2021-01-28,330.35897994585196,336.63220110248056,325.75561160138466,333.24737548828125,109703
2021-01-29,338.48262146441607,341.10021489458364,304.4087042369982,309.1474609375,712678
2021-02-01,308.966944303458,308.966944303458,289.6057537270685,302.5132141113281,378960
2021-02-02,308.696127684465,324.04067204304954,303.41579367544233,305.5369567871094,500237
2021-02-03,310.05001599502646,321.33276766879015,309.6438259164588,313.3445739746094,169887
2021-02-04,315.91711271692606,324.9433159374097,314.1118720728293,314.9242248535156,132227
2021-02-05,310.5014207047725,318.7152719360623,304.31846539379006,306.1688537597656,176012
2021-02-08,308.51566311690567,312.7128703048803,306.34937951569356,311.5845947265625,209225
2021-02-09,311.58460126789475,318.4896424430044,311.1784110328567,312.351806640625,143812
2021-02-10,311.4040392335639,314.0216328947752,307.79355761926166,310.456298828125,63633
2021-02-11,309.59879475621864,312.8933536810557,308.6059068148982,308.9669494628906,33296
2021-02-12,310.8623473081307,312.30654493258163,305.08558435610576,310.23052978515625,59538
2021-02-15,310.23061203055755,312.9835929618718,306.34932816426544,307.56787109375,36169
2021-02-16,309.0572812120139,310.41121208257977,301.9717041468936,302.6938171386719,111599
2021-02-17,302.6937593404209,303.73176730049215,298.0452697482487,301.38494873046875,80425
2021-02-18,301.4751599595935,301.4751599595935,294.47985310424366,295.2922058105469,244675
2021-02-19,300.3920716728493,300.3920716728493,292.22336770211757,292.9906005859375,180528
2021-02-22,296.10453028965634,298.22569315919577,292.67458472522134,293.89312744140625,61327
2021-02-23,295.156835352129,298.7673165185159,292.90028462313717,296.3302307128906,52867
2021-02-24,296.96199589494216,299.66985603988087,286.13055531518745,291.9073181152344,58932
2021-02-25,293.441888892813,306.43961676023076,293.441888892813,301.52032470703125,336577
2021-02-26,301.38492050416386,301.38492050416386,294.7958031610011,298.5867919921875,61693
2021-03-01,302.1521192337878,302.1521192337878,294.8408899283842,296.0143127441406,31062
2021-03-02,297.77440480597267,298.6319050325289,291.907373381152,292.6294860839844,54875
2021-03-03,297.41345233580563,297.41345233580563,293.3516601187764,294.02862548828125,51978
2021-03-04,297.8647188831084,312.62256728238356,296.05947816260476,303.2353210449219,303488
2021-03-05,308.6961886431988,309.32803396575514,295.6984598936957,297.2780456542969,119155
2021-03-08,303.2803597402172,303.2803597402172,296.05939879402155,297.81951904296875,46451
2021-03-09,302.1973124085677,302.1973124085677,296.0595044325503,298.3611755371094,166877
2021-03-10,298.76725096526604,300.3468361289797,295.2018905774293,296.149658203125,25336
2021-03-12,299.444245520327,305.085621660499,294.0736444165706,299.0380554199219,492026
2021-03-15,302.37784894719937,303.73177961412716,291.3658685045377,295.96923828125,56650
2021-03-16,297.50365361943756,299.26374666057995,295.20195534839473,296.3302307128906,183789
2021-03-17,296.9620462425979,297.7292789228979,289.8313521611267,292.0427551269531,54533
2021-03-18,292.04273570634894,293.3515459295778,274.39652296182044,276.0663757324219,350947
2021-03-19,276.2017145546847,281.52716694053817,270.78599466145556,277.91668701171875,213721
2021-03-22,276.2017531154757,284.77664414357054,275.6150555542883,283.3775939941406,145667
2021-03-23,286.9429996747049,286.9429996747049,282.5652855303109,283.73870849609375,26343
2021-03-24,283.33246797439915,283.33246797439915,277.9618944501729,278.32293701171875,23497
2021-03-25,278.3230161384445,278.9097139109763,268.9808891439189,272.1851806640625,40112
2021-03-26,272.1851761702356,278.9097093061261,271.0117806445449,273.9001770019531,213094
2021-03-30,275.2992048509539,275.8407825663755,265.37038106944414,266.9950866699219,104256
2021-03-31,268.8905564900465,269.07109155132656,260.6767070258958,262.843017578125,242689
2021-04-01,262.9332446992136,272.1399814584077,262.9332446992136,265.86676025390625,192526
