Date,Open,Open,High,High,Low,Low,Close,Close,Volume,Volume
2020-12-03,476.9037170410156,,480.5236784731023,,475.37223847527656,,476.9037170410156,,90288,
2020-12-04,480.3380316015013,,484.51488405021,,478.89934931071684,,482.93695068359375,,114397,
2020-12-07,485.3038415942795,,489.8983907999455,,471.5202506294709,,482.9833679199219,,220701,
2020-12-08,499.3659099267973,,503.0786676214203,,482.70489844173915,,487.6707458496094,,271624,
2020-12-09,494.53931053549,,496.39568937132304,,489.24861952292855,,491.84759521484375,,119785,
2020-12-10,490.0840507743614,,496.58137720508205,,483.63312248770774,,486.6961364746094,,130403,
2020-12-11,491.61552509017736,,491.61552509017736,,483.1225696487354,,486.8353271484375,,157269,
2020-12-14,490.1768225990824,,498.06643287120824,,487.34585612599244,,490.0376281738281,,118238,
2020-12-15,489.61994033173744,,492.8222053003638,,487.29946668087615,,489.06304931640625,,56678,
2020-12-16,493.0078375971912,,494.21447252377584,,489.48067244722375,,491.1514587402344,,70161,
2020-12-17,492.91492113971236,,515.1450664173473,,492.91492113971236,,510.5041198730469,,718162,
2020-12-18,520.2501756135639,,524.4270280493553,,512.3605654570692,,517.6048583984375,,755179,
2020-12-21,520.2037635914185,,528.1397716772209,,478.2495911365343,,487.1601867675781,,320023,
2020-12-22,491.94043206559115,,507.3019568685219,,480.80215813203057,,490.1768493652344,,202538,
2020-12-23,491.7082964244642,,497.55587785943464,,485.6750657934892,,493.7967224121094,,138551,
2020-12-24,497.50950487227243,,500.2476748582561,,491.9403686237022,,494.4928894042969,,121101,
2020-12-28,496.90618222073994,,497.9736227122184,,490.96580393738583,,491.84759521484375,,119364,
2020-12-29,492.0331901743039,,504.006856384648,,489.85196769244567,,497.8808288574219,,130985,
2020-12-30,500.94380600234206,,500.94380600234206,,494.7249259961565,,497.2310485839844,,97701,
2020-12-31,496.5813370201565,,505.863231170066,,492.96137564081744,,496.67413330078125,,98886,
2021-01-01,504.0068189185631,,505.8631976254455,,498.437682797916,,499.6443176269531,,60467,
2021-01-04,501.22234173792026,,506.7914788683416,,496.58139412923583,,503.403564453125,,92557,
2021-01-05,493.79675276022385,,502.9858503314851,,491.9867721292561,,501.4543151855469,,70705,
2021-01-06,502.1504233447814,,504.4708966504412,,493.1469755883853,,496.627685546875,,175560,
2021-01-07,502.33616907595814,,505.863277847946,,489.852008961933,,491.2442932128906,,325749,
2021-01-08,492.96136312867554,,499.41229072956503,,491.8939793198394,,497.4167175292969,,202081,
2021-01-11,497.4167361606653,,497.5095324424105,,487.2994487542267,,494.7713623046875,,163355,
2021-01-12,488.227619760505,,492.5437230903642,,478.1103327357728,,490.9657897949219,,190863,
2021-01-13,499.3658579992409,,499.3658579992409,,486.23195635939237,,492.4508361816406,,212559,
2021-01-14,485.67513072682976,,494.678579741071,,485.67513072682976,,492.9613952636719,,65482,
2021-01-15,500.2941058133928,,510.31854038793614,,493.7967797638682,,505.6311950683594,,312813,
2021-01-18,506.7450450466868,,507.6268363606952,,487.29946460487366,,500.34051513671875,,133641,
2021-01-19,500.4333700433635,,508.6478241038735,,498.80903848828723,,505.0278625488281,,143738,
2021-01-20,502.47530835017506,,508.64779051270875,,499.36589652525055,,506.65216064453125,,84254,
2021-01-21,509.111885117501,,514.2169268096546,,504.6101891952941,,509.2046813964844,,181979,
2021-01-22,511.43235107308897,,514.9130612664176,,493.37905620658756,,501.4543151855469,,164126,
2021-01-25,507.7196456547242,,514.2169720159363,,493.5183579385127,,506.1881103515625,,74704,
2021-01-27,499.96927178181215,,499.96927178181215,,489.1558419878097,,494.446533203125,,126825,
2021-01-28,493.7967940631037,,494.4465380173087,,487.2530696827428,,492.2652587890625,,88803,
2021-01-29,494.7249398059032,,501.63996202105665,,489.8055474196959,,496.7669677734375,,99166,
2021-02-01,500.1548297747783,,505.58477169361714,,484.1435628089901,,503.5891418457031,,227461,
2021-02-02,507.719611600342,,507.81240788125916,,490.5481073688862,,491.84759521484375,,87387,
2021-02-03,493.75036283453164,,499.3658973760746,,488.69171927231093,,492.68292236328125,,198163,
2021-02-04,494.725018064293,,500.0621078464125,,491.0122599549925,,493.47198486328125,,129830,
2021-02-05,492.8685788933421,,493.47192467338914,,469.0140996202328,,471.70587158203125,,343294,
2021-02-08,474.3047667620853,,477.553429548127,,461.82060843957424,,464.4195556640625,,336797,
2021-02-09,464.09471569319646,,472.448420575674,,454.90564598768987,,456.4835510253906,,291119,
2021-02-10,456.66916725852275,,472.3091637129811,,455.7409778941761,,467.1112976074219,,142017,
2021-02-11,473.37660925906255,,473.37660925906255,,465.2549517472649,,466.6936340332031,,108184,
2021-02-12,468.6892752455831,,469.06054536126544,,464.0947261264932,,465.3013610839844,,58197,
2021-02-15,467.6218213158852,,469.3854038855094,,460.3819551261929,,462.00628662109375,,94791,
2021-02-16,464.0947454077937,,464.83728567000804,,456.66922948126904,,459.3145751953125,,84756,
2021-02-17,462.2383735772922,,465.6726860768791,,454.72003292015324,,457.1333312988281,,157249,
2021-02-18,457.133318314299,,460.70685347293943,,448.3155182655968,,449.9398498535156,,123731,
2021-02-19,454.766440612939,,458.06150188981394,,445.5773422302616,,449.29010009765625,,172461,
2021-02-22,451.56414807538965,,455.7410004214107,,446.5519309253829,,449.0116271972656,,79823,
2021-02-23,451.0072219717929,,453.281297323038,,442.18942270743474,,448.6403503417969,,127200,
2021-02-24,449.70776678016114,,459.45375553391074,,446.64475307370543,,449.4293212890625,,80427,
2021-02-25,451.7497864418407,,455.83381408356735,,447.3872849880761,,449.197265625,,151338,
2021-02-26,449.15085537968815,,458.2935268462962,,446.551936330035,,450.8680114746094,,89060,
2021-03-01,455.6945927009828,,456.39073474401755,,443.7209268999114,,445.1596374511719,,160052,
2021-03-02,449.1044256767491,,459.1288593935887,,446.8303504235509,,457.4581298828125,,169968,
2021-03-03,459.4538075928208,,462.8416936401547,,454.81286004137814,,456.71563720703125,,127333,
2021-03-04,454.81282632897836,,472.6340749359799,,454.3487316082345,,467.3433837890625,,562376,
2021-03-05,468.5964665730836,,471.0561630399946,,459.45379449221144,,462.1455383300781,,99549,
2021-03-08,463.95553525394723,,467.71469146343946,,457.597431403907,,460.3356018066406,,114443,
2021-03-09,464.04832113697864,,464.6980367483123,,445.53093050733025,,451.1000671386719,,125627,
2021-03-10,453.5133484103138,,457.5973761222513,,452.8172063573895,,455.7409973144531,,72365,
2021-03-12,458.52557672438786,,458.52557672438786,,446.55193878688465,,450.4503173828125,,140437,
2021-03-15,451.14644202561533,,452.91002452884385,,441.07560979725315,,445.1596374511719,,148146,
2021-03-16,447.38729572936853,,450.1718639600493,,444.60272749868784,,449.0116271972656,,134565,
2021-03-17,448.31547691595165,,453.884613275156,,443.16403711412454,,446.22705078125,,121218,
2021-03-18,449.8006044824947,,457.5973900472907,,445.7629747874469,,451.3785095214844,,122678,
2021-03-19,450.1718828353843,,461.31015622512575,,444.27787416809394,,455.50897216796875,,133881,
2021-03-22,455.50898393140875,,461.31016813838033,,451.42495591491974,,460.2891540527344,,85037,
2021-03-23,462.14552106413754,,462.14552106413754,,454.8128300811099,,455.50897216796875,,64422,
2021-03-24,454.9056737583193,,459.4537965845432,,451.192915806121,,455.5553894042969,,94309,
2021-03-25,455.5553498946272,,459.6394059487171,,447.38729443863286,,450.4967346191406,,102580,
2021-03-26,456.6228233919823,,460.38197943393845,,453.9774777239676,,456.5299987792969,,91331,
2021-03-30,456.6691566154971,,486.3712155823587,,453.69893938837464,,476.1611328125,,315634,
2021-03-31,478.89934360837583,,487.29944654698664,,465.11572502654246,,486.18560791015625,,316843,
2021-04-01,487.2994500237542,,494.1216196632121,,475.97552766419346,,480.8021240234375,,130637,
2021-04-05,485.02540354741404,,485.02540354741404,,464.1875666266846,,470.8705139160156,,94747,
2021-04-06,478.89933371625807,,485.3966595360095,,465.9510802164593,,468.50360107421875,,135038,
2021-04-07,468.9677563431395,,474.39767071614176,,466.229585920742,,469.7102966308594,,93543,
2021-04-08,476.9965398106687,,476.9965398106687,,468.8284563606098,,470.5920104980469,,92690,
2021-04-09,471.5202487363306,,485.3038396457985,,469.6174716614348,,478.2960205078125,,234943,
2021-04-12,471.5202107441494,,473.37658952660667,,462.7952361318186,,467.8538513183594,,159521,
2021-04-13,470.22074041533773,,475.23295734714003,,465.48696896404437,,470.5920104980469,,66822,
2021-04-15,462.23835076831375,,473.00535416227245,,461.31016130893966,,463.8162841796875,,67140,
2021-04-16,467.62183951384503,,469.4782184374031,,456.99408717213163,,460.98529052734375,,111938,
2021-04-19,456.854877428838,,459.45379666539606,,445.5309543422022,,448.1763000488281,,101344,
2021-04-20,453.8846442498138,,455.741023162901,,447.0624460789996,,450.12548828125,,39977,
2021-04-22,452.9100636510445,,463.3985933416597,,448.31551443970284,,459.22174072265625,,80632,
2021-04-23,461.124488082979,,467.80746317303084,,455.36973073007755,,465.3941650390625,,80664,
2021-04-26,468.1787354008032,,468.1787354008032,,452.4923399478303,,455.04486083984375,,93635,
2021-04-27,454.76640383696184,,471.6594337718479,,453.0028213316908,,469.1997375488281,,92620,
2021-04-28,469.1997392711498,,473.28376694479,,462.23831880718615,,463.9554748535156,,64042,
2021-04-29,468.73568520502914,,478.01757996156437,,461.31016939980094,,462.70245361328125,,169047,
2021-04-30,462.2383630917658,,471.24181241816797,,460.4748087371568,,463.4914245605469,,75642,
2021-05-03,462.23833627961267,,468.7356622915751,,458.7576259160614,,464.14111328125,,68798,
2021-05-04,464.14110948276345,,474.304794991592,,464.09471134206655,,466.0439147949219,,104120,
2021-05-05,472.2163660796256,,486.3712546942974,,468.6428311575882,,480.1523742675781,,245463,
2021-05-06,480.848533870933,,483.12260935684475,,469.6638623142429,,474.3048095703125,,88748,
2021-05-07,479.87395769872296,,481.73033664533307,,473.84072612223997,,478.1568298339844,,91067,
2021-05-10,459.45376396274474,,482.6584995164187,,457.2261150148107,,479.73468017578125,,306175,
2021-05-11,477.0894164464884,,496.4886002041196,,473.2838337240112,,493.3327331542969,,423955,
2021-05-12,493.3326693866525,,553.3865352971769,,486.3712488402745,,492.40447998046875,,4363965,
2021-05-14,497.88087335339134,,509.20473999742615,,487.67078879407427,,490.82659912109375,,620990,
2021-05-17,517.0015521264087,,523.4988786342809,,501.2223306072903,,506.1417236328125,,1378703,
2021-05-18,515.0523423976207,,517.8833088563291,,504.98145299246124,,508.97265625,,288581,
2021-05-19,508.64776823225594,,519.1826947856824,,502.70733367961935,,506.8841857910156,,281669,
2021-05-20,511.43235703788537,,515.1451146207376,,499.36589489361586,,502.10406494140625,,177671,
2021-05-21,507.62678846279283,,515.748445439876,,503.07863789475294,,510.0864562988281,,229057,
2021-05-24,513.0103309582272,,526.2834290373739,,508.97267277588617,,518.5794677734375,,546551,
2021-05-25,525.3552804168188,,526.097820719478,,510.50424775485925,,512.4998779296875,,161471,
2021-05-26,512.4998329431678,,519.7860975424861,,506.8842413890382,,508.92626953125,,131712,
2021-05-27,513.1959082060538,,517.0014618351709,,503.17141802287273,,508.41571044921875,,286804,
2021-05-28,510.50416630342784,,517.0014920563806,,507.1162523570857,,513.3815307617188,,177502,
2021-05-31,517.743980235656,,517.836833156968,,509.5759257256802,,511.3395080566406,,116067,
2021-06-01,510.50414454204395,,515.145091310608,,510.45774640479476,,512.4069213867188,,156517,
2021-06-02,514.1705614149362,,533.6625400263171,,511.75723483364254,,517.7904663085938,,458315,
2021-06-03,522.4779104079711,,526.2834648296362,,515.7020815002265,,522.9884033203125,,163238,
2021-06-04,522.9883339734067,,527.8613283719791,,516.9087046732441,,522.7562866210938,,100313,
2021-06-07,524.3806374596696,,524.4270356014092,,517.8833113548734,,520.2501831054688,,142272,
2021-06-08,521.5960948988696,,521.6424930429015,,514.6346737283683,,517.1871948242188,,84196,
2021-06-09,519.5540330843004,,519.5540330843004,,511.43237557739974,,514.9130859375,,130654,
2021-06-10,516.0733609939518,,518.7651331995809,,513.5208398739278,,515.0059204101562,,139235,
2021-06-11,518.7651198029142,,518.7651198029142,,514.2169687183563,,515.6092529296875,,99856,
2021-06-14,517.7904204649008,,517.7904204649008,,506.6521479588341,,515.0523071289062,,110756,
2021-06-15,515.0523034132689,,516.7694310846932,,508.87982144981237,,510.0864562988281,,192532,
2021-06-16,512.8246896405319,,529.0680056019968,,511.4788035590011,,516.1197509765625,,593216,
2021-06-17,515.1451337475968,,523.9629333342673,,512.5462146735417,,517.6048583984375,,184121,
2021-06-18,517.9297099345439,,525.3552254891611,,504.749408494661,,515.1451416015625,,218989,
2021-06-21,512.360584086122,,537.4216996120737,,507.02349466855827,,520.2037963867188,,493862,
2021-06-22,524.1949462360576,,541.7841461121751,,524.1949462360576,,534.405029296875,,690701,
2021-06-23,542.990805779919,,613.6724521333417,,542.990805779919,,586.9405517578125,,7881902,
2021-06-24,592.092067632,,607.6856389250378,,567.123748984727,,572.3680419921875,,2051707,
2021-06-25,576.3128969767674,,581.3714845508446,,568.0519875685696,,571.068603515625,,517082,
2021-06-28,574.456467816346,,575.0133588201879,,559.0948872428219,,561.8794555664062,,296111,
2021-06-29,568.0519873424716,,602.2557485599771,,565.2674187770674,,592.5562133789062,,1855259,
2021-06-30,601.9307608802152,,602.3948555300843,,583.6918184794882,,588.6112670898438,,585589,
2021-07-01,588.6113897335196,,593.1130861143563,,571.254234881425,,582.1604614257812,,492909,
2021-07-02,581.9748106688015,,598.4037759846268,,577.3338632153022,,591.024658203125,,500142,
2021-07-05,596.6401059957037,,619.8912380053728,,585.9659284144177,,608.0568237304688,,1406029,
2021-07-06,609.3099974088314,,625.9245551622096,,599.3319604671866,,607.964111328125,,720549,
2021-07-07,607.6855737772553,,618.1277038788693,,602.3484850586525,,612.9298095703125,,272677,
2021-07-08,614.4613134811044,,625.9708834035555,,599.1461901088412,,605.272216796875,,339918,
2021-07-09,611.5840280435025,,614.4613925683711,,598.6821725175217,,607.082275390625,,216453,
2021-07-12,609.7276629847751,,614.4614064460677,,599.5639773332131,,609.1707153320312,,220318,
2021-07-13,611.1199969058717,,623.7433515987799,,604.2513718613179,,609.2171630859375,,313558,
2021-07-14,609.5883815860676,,617.9420860920053,,605.4115293330988,,613.069091796875,,208348,
2021-07-15,617.9885124905416,,617.9885124905416,,607.5463813806196,,613.48681640625,,245435,
2021-07-16,613.5331973984942,,616.2249693369109,,604.2513033380026,,610.3309326171875,,180296,
2021-07-19,606.1076860008208,,611.6768224724975,,596.7793937411994,,607.6392211914062,,198637,
2021-07-20,605.9220344272036,,605.9220344272036,,582.9493465710431,,599.053466796875,,295535,
2021-07-22,602.39496072449,,609.1707324653755,,594.3197010761739,,604.52978515625,,210466,
2021-07-23,604.2513540501408,,607.778462758705,,596.9186344660756,,602.8590698242188,,155267,
2021-07-26,602.9983499098016,,612.6050888698378,,597.7540564123872,,607.8248901367188,,307900,
2021-07-27,610.7486955244678,,614.8327520155993,,598.2181371816407,,612.1873779296875,,256221,
2021-07-28,612.1873500861212,,615.4824113552266,,602.9518535823155,,613.1155395507812,,163073,
2021-07-29,613.533280564704,,616.5034983971201,,607.2680012245955,,611.3056030273438,,203918,
2021-07-30,612.5586115225946,,649.7325860057734,,610.2845361411372,,647.1336669921875,,1348610,
2021-08-02,652.5171789314065,,669.735081781876,,640.450716163116,,645.1380615234375,,528561,
2021-08-03,647.7370685870666,,670.0600730612382,,634.0462724332982,,663.0057983398438,,689046,
2021-08-04,675.9128696823058,,701.023166981832,,661.9731574634798,,669.013427734375,,1255005,
2021-08-05,666.4789120615493,,668.9195161459186,,647.8926101980426,,654.1349487304688,,334007,
2021-08-06,654.1349569106658,,660.8467041674126,,644.3255594807738,,651.9759521484375,,108566,
2021-08-09,651.9759558426119,,654.9328922969801,,640.8054279687174,,649.582275390625,,118373,
2021-08-10,652.2575228639766,,670.2337017888851,,628.930784591811,,638.9749145507812,,336945,
2021-08-11,642.9175132907213,,642.9175132907213,,588.4727557470738,,607.1998291015625,,639148,
2021-08-12,608.3731992971717,,635.8302533779934,,608.3731992971717,,622.6884155273438,,284960,
2021-08-13,616.8214677870274,,627.6635288673419,,609.2179994936342,,614.6155395507812,,99131,
2021-08-16,612.0341255176232,,623.1577289610963,,605.4632069921273,,609.218017578125,,108976,
2021-08-17,605.6979104705283,,612.972856315002,,597.0149105916405,,597.95361328125,,142132,
2021-08-18,606.4018985566331,,606.4018985566331,,579.414197962975,,582.0894775390625,,153867,
2021-08-20,581.0569733050386,,609.1242070494359,,560.4055138337771,,600.3942260742188,,382575,
2021-08-23,602.6471141468395,,608.6548341524533,,573.6881596945565,,578.2408447265625,,138201,
2021-08-24,577.3021252070233,,582.6058180553321,,566.0376934956669,,577.959228515625,,146042,
2021-08-25,594.1518314972866,,601.3328721242004,,580.1182159472343,,587.9563598632812,,299603,
2021-08-26,592.9785174169322,,594.949770203853,,585.5158193626746,,587.2993774414062,,98804,
2021-08-27,587.5339931292079,,593.1192278864811,,581.8078727674445,,583.5914306640625,,86598,
2021-08-30,587.6748510843954,,591.4296621221283,,583.1690892978899,,588.7074584960938,,62969,
2021-08-31,591.6642648477662,,604.8061018591758,,591.382665513437,,593.2600708007812,,115172,
2021-09-01,596.0761763907849,,602.412419210687,,593.9640954508175,,596.3108520507812,,80697,
2021-09-02,599.5494057501991,,606.4019237705674,,593.5886094296962,,597.2495727539062,,105074,
2021-09-03,597.2495637294396,,604.5245092994248,,594.1049327554427,,596.7802124023438,,70093,
2021-09-06,596.7802969378456,,633.530533972762,,594.1988642731518,,628.7900390625,,649982,
2021-09-07,634.5161051305749,,643.9500558604275,,618.6050828163582,,623.3455200195312,,486779,
2021-09-08,622.1252355329165,,627.0534248751236,,617.6663975566338,,619.6846313476562,,82383,
2021-09-09,620.4824465986217,,633.3896079310439,,618.8397169744952,,620.5762939453125,,66767,
2021-09-13,626.5840013261131,,628.9307578853869,,602.8817600774474,,614.193115234375,,98004,
2021-09-14,612.6443487838462,,615.3196285993401,,600.8635838962406,,606.30810546875,,125218,
2021-09-15,609.968969024979,,633.5773635324999,,606.8712617462993,,622.547607421875,,256206,
2021-09-16,624.1904172467022,,627.8043999871487,,615.789016011551,,617.150146484375,,71053,
2021-09-17,624.2372334757927,,635.5016647565589,,613.911504801757,,629.447021484375,,167193,
2021-09-20,629.4470491618364,,646.7192008026971,,605.6509599524225,,611.8463745117188,,291939,
2021-09-21,612.5503662012921,,618.6050093908241,,591.0071302121418,,606.2610473632812,,167125,
2021-09-22,606.2610881492683,,618.886650345594,,606.2610881492683,,610.7669067382812,,80031,
2021-09-23,617.6663461884883,,617.6663461884883,,605.6978873527692,,607.4814453125,,63643,
2021-09-24,616.0236267160468,,617.6663563872895,,604.7591946846676,,606.2141723632812,,92452,
2021-09-27,610.156764289044,,611.6586657143625,,592.321412717518,,597.578125,,73173,
2021-09-28,601.239022717647,,612.7381297095145,,596.1700056975652,,601.7083740234375,,100127,
2021-09-29,597.7658273021017,,604.5714214148786,,594.433444402204,,594.9966430664062,,128293,
2021-09-30,597.9536063194274,,613.9115518569946,,581.9956607818604,,600.7697143554688,,201719,
2021-10-01,597.0149167714297,,604.4776146898458,,589.5052951768206,,592.5091552734375,,93951,
2021-10-04,595.5129927063306,,600.7697047049535,,590.443975405337,,591.3357543945312,,62272,
2021-10-05,591.2418724893035,,597.1087643624365,,587.627890013,,588.1441650390625,,102284,
2021-10-06,589.9746385982908,,598.8923141220517,,587.6278818815116,,590.3031616210938,,85466,
2021-10-07,591.3826611889317,,595.9353460599048,,586.1259493403527,,591.0541381835938,,94120,
2021-10-08,594.0110845266742,,595.8884900133538,,586.7830619441837,,587.5809936523438,,59871,
2021-10-11,587.6278858104803,,592.8376742977905,,583.0282196972929,,585.938232421875,,67631,
2021-10-12,585.9382143828385,,589.4583493731706,,583.873057063071,,584.99951171875,,48977,
2021-10-13,585.1403690851353,,622.2191297879604,,585.1403690851353,,611.3302001953125,,315074,
2021-10-14,614.8503163588488,,619.637677583942,,593.635656605084,,598.1414184570312,,133571,
2021-10-18,600.6758637757165,,607.3875535158785,,594.1987924100986,,596.8271484375,,82195,
2021-10-19,600.5819698397257,,609.0302940530526,,583.8730734099191,,591.6173706054688,,159993,
