Date,Open,Open,Open,High,High,High,Low,Low,Low,Close,Close,Close,Volume,Volume,Volume
2021-01-01,,,89.4494679987423,,,90.44556449048949,,,89.0012200176882,,,89.250244140625,,,191237
2021-01-04,,,89.30004635567803,,,100.00808296453886,,,88.1545339427146,,,98.1653060913086,,,6584144
2021-01-05,,,97.31862598595158,,,98.21511436486315,,,95.02760857274787,,,96.3723373413086,,,940179
2021-01-06,,,96.62135174363554,,,100.95436960603072,,,95.12720712904324,,,97.71705627441406,,,1902994
2021-01-07,,,98.46413343374014,,,103.49442359059081,,,97.7170610896304,,,99.3108139038086,,,2109628
2021-01-08,,,100.3567255334009,,,101.60184619758702,,,97.61746007219146,,,98.36453247070312,,,634738
2021-01-11,,,101.00418513247538,,,102.54813012497043,,,96.62135907709684,,,98.91238403320312,,,759475
2021-01-12,,,98.56374452266101,,,100.60574536445813,,,96.521751280477,,,97.1194076538086,,,399254
2021-01-13,,,97.11940592129628,,,98.36452651003086,,,94.38014062608023,,,96.07350158691406,,,321588
2021-01-14,,,98.51394250060159,,,99.01199073609543,,,95.6252612148148,,,96.07350158691406,,,425412
2021-01-15,,,96.07350516953657,,,97.46804180084476,,,93.13502351039094,,,94.23072814941406,,,399255
2021-01-18,,,94.62916156460369,,,94.62916156460369,,,90.6945836762363,,,92.18872833251953,,,234822
2021-01-19,,,92.93580614654441,,,94.52955902073452,,,92.33814216906161,,,93.53346252441406,,,146706
2021-01-20,,,94.42994590808185,,,94.57935429495531,,,92.28833703408009,,,92.53736114501953,,,171347
2021-01-21,,,93.13501263846061,,,94.23071714957884,,,89.10081921160213,,,89.74828338623047,,,265502
2021-01-22,,,90.14672940162073,,,91.4416578361853,,,86.95922377754117,,,88.702392578125,,,210436
2021-01-25,,,89.59887259208284,,,90.44556065384245,,,84.3195659695357,,,85.01683044433594,,,255993
2021-01-27,,,87.65648271502758,,,90.94360385668607,,,86.61057846096922,,,87.35765075683594,,,409203
2021-01-28,,,88.40355171271551,,,89.20043183842145,,,85.26584666721502,,,88.60276794433594,,,127006
2021-01-29,,,88.80200582243756,,,90.54517472349646,,,87.90551743911318,,,88.503173828125,,,130867
2021-02-01,,,87.45726207763138,,,89.34983905229024,,,84.81760524506508,,,86.71018981933594,,,221081
2021-02-02,,,88.4533707168417,,,89.15063521499083,,,86.66039400786818,,,86.76000213623047,,,156358
2021-02-03,,,87.4572652763414,,,88.10472184418829,,,85.46507251469001,,,86.66038513183594,,,214754
2021-02-04,,,86.66038789845786,,,91.44165371890743,,,86.26194781348497,,,90.196533203125,,,326345
2021-02-05,,,91.44165842385503,,,92.53736301419836,,,88.0549289267469,,,89.051025390625,,,214457
2021-02-08,,,90.54516049302939,,,90.54516049302939,,,86.75999129149251,,,87.40745544433594,,,151273
2021-02-09,,,88.35376347854061,,,88.95142750536843,,,86.16235404555131,,,86.510986328125,,,134227
2021-02-10,,,87.55688190970452,,,87.55688190970452,,,85.06664071545588,,,85.81371307373047,,,115195
2021-02-11,,,84.7678106411903,,,86.56078738127063,,,84.7678106411903,,,85.66429901123047,,,105538
2021-02-12,,,85.71410644383788,,,87.65649156945207,,,84.26976196616424,,,84.71800994873047,,,174524
2021-02-15,,,84.91722299537207,,,86.06273544133192,,,84.41917476666022,,,84.76780700683594,,,127188
2021-02-16,,,84.17015349793577,,,85.51488224099792,,,82.72581662568626,,,83.17405700683594,,,131501
2021-02-17,,,83.17405188134313,,,84.41917241848898,,,81.48069099066983,,,83.3732681274414,,,144438
2021-02-18,,,83.77171325683594,,,84.96703360414377,,,83.47288886971882,,,83.77171325683594,,,104242
2021-02-19,,,84.56859327148307,,,87.45727460388537,,,83.1740566696737,,,84.96703338623047,,,258645
2021-02-22,,,85.46508184895208,,,87.3576590995332,,,83.27366501202762,,,83.77171325683594,,,233042
2021-02-23,,,85.61448048953746,,,86.16233653626031,,,83.72190345455796,,,83.9211196899414,,,82869
2021-02-24,,,84.66819197204771,,,85.2658482778103,,,82.67599921976424,,,83.9211196899414,,,52436
2021-02-25,,,84.56858931894482,,,87.60667890272273,,,83.17405278231283,,,85.86351013183594,,,435786
2021-02-26,,,85.61448435419392,,,87.15843684675285,,,83.52268338979437,,,84.21995544433594,,,295964
2021-03-01,,,85.06664230055111,,,86.66039517464493,,,83.47288942645729,,,84.12034606933594,,,149623
2021-03-02,,,84.12034261414955,,,86.66039161512774,,,84.12034261414955,,,85.96312713623047,,,180596
2021-03-03,,,86.85960376153572,,,89.64867674454432,,,85.26585102822187,,,88.05492401123047,,,475620
2021-03-04,,,86.95921386886707,,,88.95140655681718,,,85.81370155337336,,,87.30784606933594,,,290167
2021-03-05,,,87.30785412705289,,,87.85570260703338,,,83.67210061607472,,,84.31956481933594,,,221649
2021-03-08,,,84.41916339064802,,,86.06272384383965,,,83.67209114825292,,,83.87130737304688,,,120787
2021-03-09,,,84.66819070203937,,,85.3156548567421,,,83.27365427643629,,,83.8215103149414,,,111820
2021-03-10,,,83.82151185463836,,,88.55296965725157,,,83.82151185463836,,,87.85569763183594,,,389624
2021-03-12,,,87.90551372145052,,,92.43775571237333,,,86.8596093852028,,,88.204345703125,,,1596097
2021-03-15,,,89.05102452162483,,,89.05102452162483,,,85.11643896793403,,,86.56078338623047,,,257525
2021-03-16,,,86.56077900166503,,,88.25413984811419,,,85.26585063700686,,,85.91331481933594,,,300857
2021-03-17,,,85.913318970269,,,92.78638600781309,,,85.36546288191781,,,87.75609588623047,,,1326105
2021-03-18,,,88.45336618792746,,,89.00121466567613,,,71.27070273855334,,,82.1779556274414,,,392392
2021-03-19,,,83.62229332712698,,,86.41136640660903,,,82.17795652501724,,,84.66819763183594,,,416010
2021-03-22,,,84.66819070203937,,,85.7140949211447,,,81.67990161843798,,,83.8215103149414,,,154198
2021-03-23,,,84.46898364069787,,,85.76390449108469,,,82.3771749753732,,,82.72581481933594,,,205590
2021-03-24,,,83.07444083444176,,,83.57248903177101,,,80.634000107761,,,81.03244018554688,,,111417
2021-03-25,,,81.23166503265264,,,81.63009751577226,,,76.79903146162833,,,77.79512786865234,,,205118
2021-03-26,,,78.69161809921482,,,80.18576274666827,,,77.19747345176138,,,77.64571380615234,,,111616
2021-03-30,,,77.0480549076064,,,80.28536820288072,,,77.0480549076064,,,78.04415130615234,,,125106
2021-03-31,,,77.74532641823147,,,78.64180709114308,,,76.6994221670181,,,77.09786224365234,,,93242
2021-04-01,,,78.84104018557845,,,79.8869369599727,,,77.79513581157094,,,79.3390884399414,,,95542
2021-04-05,,,79.48849375073893,,,79.68770998585869,,,77.14766119021455,,,77.59590911865234,,,71124
2021-04-06,,,77.6955222763696,,,79.48849890720783,,,77.6955222763696,,,77.99435424804688,,,66307
2021-04-07,,,77.89474023511025,,,80.58420524043271,,,77.89474023511025,,,79.04025268554688,,,108732
2021-04-08,,,79.18966599203257,,,80.93283474028486,,,79.04025000797414,,,80.03634643554688,,,125803
2021-04-09,,,80.18576233346572,,,83.22385947414394,,,80.0363463495678,,,80.63400268554688,,,307251
2021-04-12,,,79.48850189277925,,,79.48850189277925,,,74.70723576403576,,,75.80294036865234,,,135056
2021-04-13,,,76.20137272837994,,,78.09395736181771,,,75.65351668199114,,,76.99825286865234,,,59279
2021-04-15,,,79.68770412740759,,,79.68770412740759,,,75.10566266000399,,,76.25117492675781,,,70287
2021-04-16,,,77.89473486364123,,,78.19356682127449,,,76.20137403601909,,,76.50020599365234,,,86602
2021-04-19,,,75.00606494811443,,,75.00606494811443,,,66.53924521079318,,,73.46211242675781,,,85129
2021-04-20,,,73.4621066620246,,,76.00215542374283,,,72.81464250711483,,,73.91034698486328,,,79400
2021-04-22,,,74.90645294038885,,,74.90645294038885,,,73.41230820674056,,,74.35860443115234,,,82063
2021-04-23,,,74.30879403996434,,,75.45430648339723,,,73.91035393795121,,,74.15937805175781,,,48243
2021-04-26,,,75.3048951776793,,,78.39279286096519,,,74.70723878730354,,,76.35079956054688,,,85518
2021-04-27,,,77.79512929149628,,,77.79512929149628,,,75.40449635099239,,,76.69942474365234,,,114020
2021-04-28,,,77.69551798750835,,,80.18575894864644,,,75.90254145564401,,,76.15156555175781,,,374954
2021-04-29,,,77.09787676891386,,,77.6955331966577,,,74.9562676031858,,,75.20529174804688,,,162439
2021-04-30,,,73.86055367495761,,,76.25118668742346,,,73.86055367495761,,,74.15937805175781,,,157268
2021-05-03,,,72.9640687291742,,,74.15938149103553,,,71.71894810239648,,,72.91426086425781,,,148760
2021-05-04,,,73.21309285452975,,,75.2052858573741,,,72.71504460381865,,,72.91426086425781,,,107220
2021-05-05,,,73.31268951189719,,,74.10956962817482,,,72.31659316635617,,,72.61542510986328,,,90909
2021-05-06,,,73.5119165517281,,,74.2091809842181,,,72.11738008713576,,,72.56562042236328,,,175084
2021-05-07,,,73.71113018777997,,,73.9601542762522,,,72.5158176029581,,,72.96405792236328,,,120826
2021-05-10,,,72.71504324117397,,,74.15938010132467,,,72.71504324117397,,,73.41230773925781,,,127936
2021-05-11,,,72.71503961101827,,,73.36250381240878,,,72.2667992560009,,,72.51582336425781,,,159247
2021-05-12,,,73.26288925438735,,,73.51191334077261,,,72.01776882246106,,,72.61542510986328,,,145304
2021-05-14,,,73.61152987611837,,,73.61152987611837,,,72.21699331291197,,,72.36640930175781,,,76620
2021-05-17,,,72.71504291336063,,,73.01387489668541,,,71.71894643509542,,,71.86836242675781,,,94985
2021-05-18,,,72.91425464809285,,,72.91425464809285,,,71.71894198813561,,,71.81855010986328,,,99230
2021-05-19,,,71.8683579705334,,,72.11738207465886,,,71.51972574468024,,,71.81855010986328,,,116357
2021-05-20,,,71.86836535209764,,,75.20528717019003,,,71.66914148856755,,,73.01387786865234,,,403117
2021-05-21,,,73.61153274450093,,,75.20528562186281,,,73.31270075516481,,,74.10958099365234,,,199991
2021-05-24,,,74.30878703223274,,,75.20527527731522,,,73.3126906709438,,,74.50801086425781,,,178535
2021-05-25,,,75.15547081303184,,,75.2052786731902,,,71.42010928952901,,,72.66522979736328,,,298250
2021-05-26,,,72.86444923409047,,,73.21308143528849,,,71.42010497253867,,,72.01776885986328,,,280368
2021-05-27,,,72.61542828166071,,,73.26289245446563,,,72.06757222783833,,,72.56562042236328,,,131407
2021-05-28,,,73.11348347442116,,,73.61153171661802,,,72.76485122480597,,,72.81465148925781,,,162281
2021-05-31,,,73.21308729482264,,,73.51191926240166,,,71.27070230439689,,,71.56952667236328,,,330662
2021-06-01,,,72.31660301117446,,,72.61543499536306,,,70.32441004888528,,,70.67304229736328,,,244259
2021-06-02,,,71.12129224962679,,,71.12129224962679,,,69.87617161360257,,,70.52363586425781,,,110613
2021-06-03,,,71.22089319528187,,,72.11738148269743,,,70.8722609722904,,,71.46991729736328,,,106796
2021-06-04,,,72.16718505284804,,,72.16718505284804,,,70.62324010890734,,,70.82245635986328,,,144127
2021-06-07,,,71.22089968651298,,,71.61933980608043,,,70.62324330696836,,,70.77265930175781,,,214058
2021-06-08,,,71.17108662341406,,,76.89864107497094,,,71.02167823915049,,,76.10176849365234,,,1509580
2021-06-09,,,78.69161395733173,,,84.1203361841635,,,77.695517578125,,,80.93283081054688,,,3237328
2021-06-10,,,82.8752177481985,,,95.22681467403132,,,81.08224878130157,,,91.640869140625,,,8145798
2021-06-11,,,94.42994168456728,,,94.6291579245635,,,88.15453132972495,,,89.49925994873047,,,1547086
2021-06-14,,,89.89769645092449,,,89.89769645092449,,,82.17794966427999,,,85.6144790649414,,,770822
2021-06-15,,,85.96312950971905,,,88.85180323029088,,,85.41527340430684,,,86.76000213623047,,,591098
2021-06-16,,,86.85960969824467,,,88.5529782678147,,,83.6721040137563,,,86.41136932373047,,,661841
2021-06-17,,,86.06273298787048,,,86.56078120238406,,,83.02463583949253,,,83.97093200683594,,,443464
2021-06-18,,,84.66819549903047,,,85.3654599515304,,,78.24337664512554,,,81.4806900024414,,,473701
2021-06-21,,,77.94455289222456,,,85.11644481498647,,,77.94455289222456,,,82.77561950683594,,,1032387
2021-06-22,,,83.17406215694058,,,85.4650872681748,,,82.0783574688078,,,82.97484588623047,,,1082089
2021-06-23,,,84.4191653506075,,,86.11252609950644,,,81.08224411035839,,,83.12423706054688,,,1100342
2021-06-24,,,83.22386001170956,,,84.56858867625162,,,81.28146740771531,,,81.5802993774414,,,388793
2021-06-25,,,81.87912233004273,,,83.07444258864074,,,80.53439368878095,,,82.6760025024414,,,371995
2021-06-28,,,83.77171438459494,,,91.6408782784259,,,83.77171438459494,,,90.54517364501953,,,2133632
2021-06-29,,,90.44556630675018,,,91.04322269387755,,,86.66039652225467,,,86.959228515625,,,402353
2021-06-30,,,87.50707627094383,,,94.18092740098842,,,86.46117950253407,,,90.54517364501953,,,2037229
2021-07-01,,,91.34203685947914,,,99.11159182096782,,,91.24242873938056,,,94.62915802001953,,,4806209
2021-07-02,,,94.97779223344557,,,101.30300298760682,,,93.63306358486209,,,99.0119857788086,,,4487433
2021-07-05,,,100.1077027651343,,,106.48272217258796,,,99.31082248934753,,,100.60575103759766,,,4119414
2021-07-06,,,100.90457374285863,,,101.95047045888722,,,94.1311148216661,,,95.02760314941406,,,1250478
2021-07-07,,,95.42604428654666,,,98.21510982584743,,,94.72877220201178,,,96.32252502441406,,,1261737
2021-07-08,,,96.42213593760047,,,97.11940038771856,,,92.93579848778492,,,94.13111114501953,,,1638055
2021-07-09,,,94.13110416321287,,,96.02368872980303,,,93.63305599303713,,,93.882080078125,,,758760
2021-07-12,,,94.67897375321961,,,95.82447862903028,,,93.1350211646555,,,93.43385314941406,,,557328
2021-07-13,,,94.23073053714567,,,94.67897853693151,,,91.69068893681306,,,92.28834533691406,,,603999
2021-07-14,,,92.63696457269624,,,96.37232604740173,,,91.69067603894914,,,94.87818145751953,,,1116593
2021-07-15,,,95.02761062980122,,,99.1116048892339,,,93.88209809859593,,,95.6252670288086,,,1689566
2021-07-16,,,96.02370018027261,,,97.71706112095231,,,94.77857960635728,,,95.37623596191406,,,886986
2021-07-19,,,95.92408383062356,,,98.86256509329993,,,93.38403503775183,,,94.42993927001953,,,1020697
2021-07-20,,,102.59794301489018,,,104.39091981616082,,,98.21511674481684,,,99.90848541259766,,,4974877
2021-07-22,,,101.60183960642975,,,102.44852008322741,,,97.8166699930117,,,98.4641342163086,,,993675
2021-07-23,,,98.86257335275504,,,99.26101345545949,,,95.82447611919802,,,96.57154846191406,,,618902
2021-07-26,,,94.77857481666736,,,95.57544738393503,,,92.63696601783785,,,93.18482208251953,,,620885
2021-07-27,,,93.83227947416326,,,97.91628086497256,,,91.69067825655905,,,96.87037658691406,,,873923
2021-07-28,,,96.7209648786273,,,97.46803722465111,,,93.63306736831811,,,94.18092346191406,,,508161
2021-07-29,,,93.88208456886917,,,95.02759693499004,,,92.63696408387091,,,93.334228515625,,,260776
2021-07-30,,,93.38404832257227,,,95.625265482314,,,93.38404832257227,,,93.98170471191406,,,296391
2021-08-02,,,94.23073148504213,,,95.02761175960183,,,93.13502680723268,,,93.58326721191406,,,336319
2021-08-03,,,93.63306697722405,,,94.18092306853167,,,92.38794640571841,,,92.63697052001953,,,200277
2021-08-04,,,93.43384528536136,,,94.08130186515527,,,88.25413944972306,,,89.49925994873047,,,333839
2021-08-05,,,90.54517640351163,,,92.93580960352908,,,87.75610307022237,,,92.28834533691406,,,624806
2021-08-06,,,92.138916180121,,,92.88598847347335,,,89.94750715946577,,,90.34593963623047,,,267006
2021-08-09,,,90.24633231878879,,,91.14282059869846,,,88.15453139874114,,,88.90160369873047,,,262997
2021-08-10,,,88.25414804873876,,,89.5490765337224,,,82.97484117832714,,,84.12034606933594,,,440515
2021-08-11,,,84.26975820681278,,,85.96312673272054,,,80.78342062946558,,,84.41917419433594,,,365723
2021-08-12,,,84.7180052416461,,,87.50707071321347,,,84.7180052416461,,,86.46117401123047,,,135400
2021-08-13,,,87.10862753775228,,,88.45336376358011,,,84.8674106275225,,,85.31565856933594,,,180336
2021-08-16,,,85.61448553387251,,,86.5607817067295,,,84.76780508418877,,,84.91722106933594,,,103268
2021-08-17,,,84.91722063334733,,,85.26585286382564,,,83.12424402001224,,,83.3732681274414,,,105554
2021-08-18,,,82.97435544773475,,,83.92178357745982,,,81.77761293605431,,,82.37598419189453,,,115343
2021-08-20,,,77.88817627822338,,,83.12393726989829,,,77.88817627822338,,,78.98519134521484,,,232185
2021-08-23,,,81.72774563513848,,,86.96350744798477,,,80.28168113030988,,,83.4729995727539,,,724115
2021-08-24,,,84.17110352307499,,,84.66974749227721,,,81.8274783895652,,,82.87462615966797,,,176547
2021-08-25,,,83.82205561247463,,,85.76676408011214,,,83.02422220545739,,,84.81934356689453,,,161482
2021-08-26,,,84.76947291985186,,,97.93367037686531,,,81.5781546298798,,,95.93909454345703,,,2982925
2021-08-27,,,100.72607791689344,,,107.45777124302246,,,99.28001350513206,,,100.17756652832031,,,8243711
2021-08-30,,,102.22202411123625,,,102.72066813129106,,,96.78680733612039,,,97.13585662841797,,,1338571
2021-08-31,,,97.53475903832783,,,98.93095600241658,,,94.09411124015911,,,96.88652038574219,,,811918
2021-09-01,,,97.93367669686653,,,116.23391723632812,,,97.03612360087295,,,116.23391723632812,,,10938588
2021-09-02,,,122.06804002822322,,,139.47071838378906,,,121.51952864177996,,,139.47071838378906,,,14162887
2021-09-03,,,153.3828887939453,,,153.3828887939453,,,142.512441076505,,,153.3828887939453,,,7914818
2021-09-06,,,161.56065077948375,,,168.69125366210938,,,160.164453711562,,,168.69125366210938,,,3825960
2021-09-07,,,185.54541015625,,,185.54541015625,,,174.5253762146443,,,185.54541015625,,,6474372
2021-09-08,,,191.1800955672699,,,194.82020568847656,,,189.48470910820407,,,194.82020568847656,,,1047749
2021-09-09,,,204.5437469482422,,,204.5437469482422,,,194.82019027638708,,,204.5437469482422,,,4215901
2021-09-13,,,212.9209719455108,,,214.76596069335938,,,205.4413125094858,,,214.76596069335938,,,1622201
2021-09-14,,,225.48680114746094,,,225.48680114746094,,,225.48680114746094,,,225.48680114746094,,,1542820
2021-09-15,,,236.75616822779276,,,236.75616822779276,,,214.21746826171875,,,214.21746826171875,,,6049865
2021-09-16,,,204.59361845323647,,,207.43589521989477,,,203.54647827148438,,,203.54647827148438,,,823421
2021-09-17,,,193.37411499023438,,,193.37411499023438,,,193.37411499023438,,,193.37411499023438,,,225797
2021-09-20,,,183.75030517578125,,,183.75030517578125,,,183.75030517578125,,,183.75030517578125,,,135436
2021-09-21,,,181.05763506854188,,,192.92535589481636,,,174.575263225177,,,177.01861572265625,,,6596636
2021-09-22,,,179.51183503902598,,,185.84461975097656,,,179.51183503902598,,,185.84461975097656,,,413825
2021-09-23,,,195.11937148891138,,,195.11937148891138,,,189.73402291750557,,,194.6207275390625,,,2219571
2021-09-24,,,200.45486734534148,,,204.3442840576172,,,198.60987864848428,,,204.3442840576172,,,1729965
2021-09-27,,,214.51663208007812,,,214.51663208007812,,,214.51663208007812,,,214.51663208007812,,,468535
2021-09-28,,,225.23749892205467,,,225.23749892205467,,,203.79580710910594,,,205.98983764648438,,,3836898
2021-09-29,,,196.4657166750669,,,213.27002390910977,,,196.4657166750669,,,205.64076232910156,,,1496085
2021-09-30,,,209.43044784323482,,,212.32257651220326,,,203.7957775953669,,,204.64346313476562,,,561662
2021-10-01,,,204.34428639991296,,,214.8656768798828,,,201.75134696780947,,,214.8656768798828,,,836038
2021-10-04,,,225.58652764703132,,,225.58652764703132,,,210.47762153257352,,,214.26731872558594,,,2773019
2021-10-05,,,214.26730443263148,,,217.90739906227026,,,210.42774005555617,,,212.47218322753906,,,629589
2021-10-06,,,215.41419919427975,,,216.71067658476366,,,204.39416420127623,,,205.74050903320312,,,724736
2021-10-07,,,207.3860136769466,,,213.7686653032338,,,205.93994927996306,,,207.03697204589844,,,509169
2021-10-08,,,207.43589521989477,,,208.43318317768274,,,202.94809940984896,,,203.54647827148438,,,524350
2021-10-11,,,204.54375235620694,,,211.42503271126222,,,203.44672959008253,,,203.94537353515625,,,690993
2021-10-12,,,204.9925537109375,,,207.93455029999797,,,201.95082223381095,,,204.9925537109375,,,570011
2021-10-13,,,211.42503978563028,,,215.21473693847656,,,206.88737669014614,,,215.21473693847656,,,1199775
2021-10-14,,,224.43966069633814,,,225.9355926513672,,,216.41148949420094,,,225.9355926513672,,,3260446
2021-10-18,,,234.26292922154732,,,237.20494079589844,,,218.05700032089476,,,237.20494079589844,,,2932538
2021-10-19,,,242.34098037750417,,,249.02280683414324,,,225.3870846309298,,,228.4786834716797,,,1920100
2021-10-20,,,220.40063178613462,,,238.75072354923952,,,217.05971114494798,,,225.3372039794922,,,2022795
2021-10-21,,,229.37621768996613,,,233.7144261549778,,,220.40062656296746,,,222.84397888183594,,,497956
2021-10-22,,,224.3399138046168,,,232.36808457704748,,,211.7242277460871,,,214.81581115722656,,,746728
2021-10-25,,,219.40333658854166,,,222.3952002692945,,,204.0949613350607,,,205.6906280517578,,,689656
2021-10-26,,,204.44402871203067,,,215.96270751953125,,,204.44402871203067,,,215.96270751953125,,,1086060
2021-10-27,,,217.15944345140645,,,221.14859511067453,,,210.42775002639155,,,212.6217803955078,,,637809
2021-10-28,,,214.41689403639998,,,216.46133723232114,,,204.84292430874277,,,207.98439025878906,,,434988
2021-10-29,,,207.98440640194178,,,213.41962272217953,,,203.49661059703612,,,209.2808837890625,,,383079
2021-11-01,,,205.441317411739,,,219.40334869214843,,,204.44402946313832,,,211.9735565185547,,,509907
2021-11-02,,,213.66893574954688,,,217.40876543011072,,,211.4250379412086,,,212.6217803955078,,,230790
2021-11-03,,,214.26732828721342,,,214.666237391687,,,206.43861156831224,,,207.3860321044922,,,229736
2021-11-04,,,209.43045386865924,,,210.4277417442243,,,207.43587811752917,,,209.33071899414062,,,96641
2021-11-08,,,209.9291229248047,,,214.31718401536745,,,207.4359029375742,,,209.9291229248047,,,360145
2021-11-09,,,210.92639933452347,,,220.400634765625,,,210.47762280495255,,,220.400634765625,,,1097374
2021-11-10,,,220.4006440131898,,,227.08247044884132,,,217.95729150086888,,,219.25376892089844,,,561794
2021-11-11,,,219.20388416543014,,,219.20388416543014,,,209.4304596706519,,,214.0179901123047,,,258516
2021-11-12,,,218.8049610756557,,,218.8049610756557,,,212.4223245471178,,,214.8656768798828,,,184444
2021-11-15,,,217.00986898343442,,,217.00986898343442,,,210.4277622755309,,,211.82395935058594,,,213092
2021-11-16,,,210.42774886340527,,,215.41418840993146,,,210.0786920081861,,,211.7740936279297,,,377767
2021-11-17,,,209.92910569486872,,,222.3453371687325,,,209.92910569486872,,,216.1621551513672,,,1120347
2021-11-18,,,218.2066046798219,,,218.50579410580275,,,206.43860392469156,,,211.5746307373047,,,557781
2021-11-22,,,213.41960101779807,,,213.61905554536173,,,201.4521467551178,,,204.59359741210938,,,403227
2021-11-23,,,211.425038327614,,,214.81581115722656,,,206.0895418866293,,,214.81581115722656,,,728788
2021-11-24,,,221.39792220318904,,,221.39792220318904,,,211.67436480913005,,,212.9209747314453,,,535594
2021-11-25,,,214.31716881742983,,,219.10415389693281,,,208.4830435914719,,,212.12313842773438,,,458274
2021-11-26,,,211.12585822359006,,,217.10958598741826,,,207.43589581271067,,,210.5773468017578,,,542771
2021-11-29,,,206.43858678159125,,,209.3805829217126,,,200.05595057192437,,,203.2472686767578,,,397805
2021-11-30,,,207.83478820967466,,,210.9263867261933,,,202.1502503342938,,,204.4440155029297,,,425242
2021-12-01,,,204.44402213799387,,,208.43317378946693,,,201.75134781673074,,,204.69334411621094,,,256802
2021-12-02,,,204.9426747522697,,,209.43047054976466,,,204.74322020475122,,,207.0868377685547,,,320910
2021-12-03,,,207.43588654891303,,,214.41690196161684,,,205.7405001350233,,,206.4385986328125,,,256414
2021-12-06,,,208.13397412740713,,,209.13126199118713,,,203.6960461770671,,,204.5437469482422,,,149899
2021-12-07,,,205.09224992353344,,,209.92910231076755,,,205.09224992353344,,,207.43588256835938,,,259829
2021-12-08,,,214.41690635339756,,,216.41148222645242,,,209.58005377427702,,,213.3697509765625,,,604083
2021-12-09,,,214.8158165477165,,,215.3144605185491,,,209.53020263081615,,,211.5746307373047,,,156679
2021-12-10,,,211.37517645536462,,,222.14588928222656,,,208.43318006727432,,,222.14588928222656,,,516890
2021-12-13,,,233.21580505371094,,,233.21580505371094,,,221.6472581584766,,,233.21580505371094,,,3056905
2021-12-14,,,236.3572502058538,,,244.83419799804688,,,229.72529125539492,,,244.83419799804688,,,1014232
2021-12-15,,,253.01193549849955,,,257.0509545100336,,,232.61740112304688,,,232.61740112304688,,,4141602
2021-12-16,,,232.26834945080043,,,239.9474785746641,,,220.99900817871094,,,220.99900817871094,,,1251249
2021-12-17,,,222.3951901166867,,,223.24289087449702,,,210.52747081177168,,,213.91824340820312,,,851238
2021-12-20,,,206.43859941748747,,,210.12856167760387,,,203.44673565781372,,,205.09225463867188,,,550517
2021-12-21,,,206.5383353137319,,,215.31445687807633,,,206.5383353137319,,,214.76596069335938,,,656241
2021-12-22,,,216.4114860647813,,,219.25376282125833,,,213.41962220213455,,,215.4640655517578,,,267323
2021-12-23,,,216.4114732163993,,,218.3063141299493,,,212.47218907460493,,,214.06784057617188,,,230285
2021-12-24,,,214.11771121830571,,,222.39520391419876,,,213.5691998243635,,,214.41690063476562,,,301676
2021-12-27,,,213.02070852846083,,,217.3589019056038,,,210.07869695283915,,,214.71609497070312,,,168011
2021-12-28,,,216.36160969049396,,,220.40062878178617,,,215.41418921658737,,,216.1621551513672,,,188056
2021-12-29,,,217.10957640897905,,,218.35618630477865,,,213.91825811921325,,,214.81581115722656,,,140840
